Date,Open,High,Low,Close,Adj. Close,Change,Volume
2020-07-17,44.07000,44.15000,42.96000,43.67000,34.79600,-0.37%,4610573
2020-07-20,43.34000,43.67500,42.12000,42.30000,33.70500,-3.14%,3578885
2020-07-21,42.50000,43.43000,42.45000,43.04000,34.29400,1.75%,3399612
2020-07-22,42.94000,44.50000,42.88500,44.34000,35.33000,3.02%,5792842
2020-07-23,43.00000,43.20000,41.88000,42.82000,34.11900,-3.43%,6574291
2020-07-24,42.82000,43.48000,42.30000,42.61000,33.95200,-0.49%,2999946
2020-07-27,42.81000,44.48000,42.43000,44.00000,35.05900,3.26%,4733801
2020-07-28,43.74000,44.02000,42.59000,42.62000,33.96000,-3.14%,3395547
2020-07-29,42.80000,43.63600,42.74000,43.52000,34.67700,2.11%,3187161
2020-07-30,42.66000,42.83000,41.34000,41.73000,33.25100,-4.11%,4118685
2020-07-31,41.49000,41.92000,40.59000,41.06000,32.71700,-1.61%,7463214
2020-08-03,41.22000,41.24000,40.08000,40.09000,31.94400,-2.36%,5084560
2020-08-04,40.04000,41.86500,39.90000,41.32000,32.92400,3.07%,5408755
2020-08-05,41.90000,42.48000,41.75000,41.99000,33.45800,1.62%,3628782
2020-08-06,41.69000,42.31700,41.05600,42.05000,33.50600,0.14%,3724985
2020-08-07,41.58000,42.66500,41.44400,42.63000,33.96800,1.38%,2913536
2020-08-10,42.81000,44.89000,42.81000,44.80000,35.69700,5.09%,4245910
2020-08-11,45.54000,46.07000,44.34000,44.50000,35.45800,-0.67%,4373814
2020-08-12,45.22000,45.38000,43.93000,44.28000,35.28300,-0.49%,2577510
2020-08-13,43.86000,44.87000,43.71000,44.43000,35.40200,0.34%,2767067
2020-08-14,43.95000,45.14000,43.83000,44.87000,35.75300,0.99%,1998413
2020-08-17,45.10000,45.44000,44.21000,44.46000,35.42600,-0.91%,3256103
2020-08-18,44.41000,45.03000,44.31000,44.71000,35.62500,0.56%,2447199
2020-08-19,44.69000,45.10000,44.25000,44.64000,35.56900,-0.16%,3453402
2020-08-20,44.02000,44.14000,43.53000,43.69000,34.81200,-2.13%,3324045
2020-08-21,43.50000,43.87000,43.25000,43.59000,34.73300,-0.23%,2511639
2020-08-24,44.30000,46.15000,44.02000,46.12000,36.74900,5.80%,4608978
2020-08-25,46.41000,46.66000,45.47300,45.59000,36.32600,-1.15%,4188033
2020-08-26,45.68000,46.66000,45.28000,46.34000,36.92400,1.65%,3928691
2020-08-27,46.68000,46.95000,45.81000,46.16000,36.78100,-0.39%,3702291
2020-08-28,45.41000,46.21000,44.97000,46.05000,37.25100,-0.24%,3772941
2020-08-31,45.99000,46.11000,45.09000,45.12000,36.49800,-2.02%,3916817
2020-09-01,44.79000,47.28000,44.47000,47.27000,38.23800,4.77%,5428599
2020-09-02,47.68000,49.28000,47.42000,49.22000,39.81500,4.13%,7305907
2020-09-03,49.28000,49.80000,47.92000,48.39000,39.14400,-1.69%,6726911
2020-09-04,49.29000,49.70000,48.08000,48.60000,39.31300,0.43%,5326331
2020-09-08,47.69000,48.41500,47.43500,47.93000,38.77100,-1.38%,4280766
2020-09-09,48.57000,49.88000,48.50000,49.23000,39.82300,2.71%,4168293
2020-09-10,49.30000,49.75000,48.66000,48.70000,39.39400,-1.08%,4211309
2020-09-11,49.21000,50.42000,49.04000,49.85000,40.32500,2.36%,6225695
2020-09-14,50.07000,50.51000,49.69500,50.09000,40.51900,0.48%,5298909
2020-09-15,50.61000,51.56000,50.39000,51.07000,41.31100,1.96%,4771657
2020-09-16,50.19000,51.10000,49.43000,49.70000,40.20300,-2.68%,5864228
2020-09-17,49.37000,51.25000,48.85000,50.97000,41.23100,2.56%,5253719
2020-09-18,50.53000,51.23000,50.25000,50.37000,40.74500,-1.18%,6271507
2020-09-21,49.04000,49.33000,47.18000,47.91000,38.75500,-4.88%,6468795
2020-09-22,47.98000,48.15500,47.20000,47.80000,38.66600,-0.23%,4181859
2020-09-23,47.68000,48.12000,46.47000,46.74000,37.80900,-2.22%,4017963
2020-09-24,46.67000,46.99000,45.69000,46.41000,37.54200,-0.71%,4648682
2020-09-25,45.77000,46.40000,45.63000,46.04000,37.24300,-0.80%,4090217
2020-09-28,46.50000,48.28000,46.50000,47.48000,38.40700,3.13%,3993125
2020-09-29,47.23000,47.78000,46.26000,46.57000,37.67100,-1.92%,2716855
2020-09-30,47.19000,48.12000,46.61000,47.05000,38.06000,1.03%,4663564
2020-10-01,47.21000,47.50000,45.93000,46.11000,37.29900,-2.00%,3407842
2020-10-02,45.37000,47.47000,45.13000,47.31000,38.27000,2.60%,4559039
2020-10-05,47.90000,48.88300,47.70000,48.58000,39.29700,2.68%,3913406
2020-10-06,49.12000,49.79000,47.86000,47.88000,38.73100,-1.44%,4474717
2020-10-07,48.45000,49.06000,48.00000,48.30000,39.07100,0.88%,4506471
2020-10-08,48.62000,49.41000,48.47600,49.38000,39.94400,2.24%,2962044
2020-10-09,49.80000,50.09000,48.70000,49.36000,39.92800,-0.04%,4473120
2020-10-12,49.40000,49.50000,48.26200,48.58000,39.29700,-1.58%,3005701
2020-10-13,48.48000,48.98000,47.80000,47.88000,38.73100,-1.44%,6832232
2020-10-14,47.84000,48.97000,47.42000,48.83000,39.49900,1.98%,5323887
2020-10-15,47.88000,49.07500,47.84000,49.01000,39.64500,0.37%,2793820
2020-10-16,49.37000,49.99500,49.13000,49.30000,39.88000,0.59%,2754650
2020-10-19,49.33000,50.33000,48.74000,48.84000,39.50800,-0.93%,2903457
2020-10-20,49.35000,50.15000,49.21000,49.34000,39.91200,1.02%,2504534
2020-10-21,49.38000,49.71500,48.55000,48.55000,39.27300,-1.60%,4092535
2020-10-22,49.81000,50.16000,47.15000,48.82000,39.49100,0.56%,5247621
2020-10-23,49.52000,49.95000,48.41000,48.53000,39.25700,-0.59%,3123429
2020-10-26,47.94000,48.14000,46.81700,47.15000,38.14000,-2.84%,4026350
2020-10-27,46.92000,47.19000,46.39000,46.57000,37.67100,-1.23%,4141156
2020-10-28,44.94000,45.70000,44.33000,45.18000,36.54700,-2.98%,6157072
2020-10-29,44.63000,46.66000,44.57000,46.25000,37.41200,2.37%,4300088
2020-10-30,45.86000,46.19000,44.73000,45.49000,36.79800,-1.64%,5166099
2020-11-02,46.25000,48.06000,45.88000,47.82000,38.68200,5.12%,3675799
2020-11-03,48.25000,49.03000,47.66000,48.73000,39.41900,1.90%,3293458
2020-11-04,47.95000,48.34000,46.25200,46.45000,37.57400,-4.68%,4542285
2020-11-05,46.90000,49.45000,46.88000,48.97000,39.61300,5.43%,4253017
2020-11-06,49.23000,49.82000,48.03100,48.23000,39.01400,-1.51%,3061541
2020-11-09,51.59000,54.18000,51.54000,52.12000,42.16100,8.07%,9208254
2020-11-10,52.33000,53.70000,52.07000,53.46000,43.24500,2.57%,6148698
2020-11-11,53.50000,53.60500,52.02000,52.21000,42.23400,-2.34%,4118487
2020-11-12,51.74000,52.07000,50.54000,51.04000,41.28700,-2.24%,3468632
2020-11-13,50.27000,52.13000,50.20000,51.97000,42.03900,1.82%,3483195
2020-11-16,53.55000,53.94000,52.14000,53.93000,43.62500,3.77%,4075611
2020-11-17,53.16000,54.56000,52.83000,54.48000,44.07000,1.02%,4794952
2020-11-18,54.65000,56.27500,54.53000,55.30000,44.73300,1.51%,5903454
2020-11-19,54.91000,55.49000,53.92000,55.34000,44.76500,0.07%,3514002
2020-11-20,55.07000,55.42000,54.28000,54.73000,44.27200,-1.10%,2871818
2020-11-23,55.28000,56.29000,55.28000,55.94000,45.25100,2.21%,4563309
2020-11-24,57.00000,58.18000,56.61000,57.73000,46.69900,3.20%,4401732
2020-11-25,57.45000,57.45000,56.16500,56.43000,45.64700,-2.25%,4158453
2020-11-27,55.91000,56.05000,55.01000,55.40000,45.38000,-1.83%,2847383
2020-11-30,54.89000,55.00000,52.80000,53.01000,43.42300,-4.31%,8760639
2020-12-01,54.43000,54.43000,52.90000,53.53000,43.84800,0.98%,4313121
2020-12-02,53.32000,53.56500,52.69000,53.20000,43.57800,-0.62%,3722954
2020-12-03,52.99000,53.88900,52.80000,53.60000,43.90600,0.75%,3213895
2020-12-04,53.81000,55.10000,53.80000,55.05000,45.09400,2.71%,3294474
2020-12-07,54.93000,54.94000,53.02000,53.21000,43.58600,-3.34%,3602707
2020-12-08,52.90000,54.67000,52.80000,54.55000,44.68400,2.52%,3161546
2020-12-09,54.94000,55.75000,54.35000,54.66000,44.77400,0.20%,3219097
2020-12-10,54.66000,55.11000,54.04000,54.43000,44.58600,-0.42%,3401959
2020-12-11,54.29000,54.45000,53.57000,54.00000,44.23300,-0.79%,2674780
2020-12-14,54.60000,54.76000,53.03000,53.06000,43.46300,-1.74%,3121894
2020-12-15,53.85000,54.15000,53.15000,54.13000,44.34000,2.02%,2335474
2020-12-16,54.03000,54.11000,53.24000,53.83000,44.09400,-0.55%,1948873
2020-12-17,54.20000,54.33000,53.58500,53.83000,44.09400,,2222358
2020-12-18,55.11000,55.75000,54.24000,55.66000,45.59300,3.40%,11536680
2020-12-21,54.05000,55.20000,53.73000,55.08000,45.11800,-1.04%,4458842
2020-12-22,55.01000,55.27000,54.44000,54.67000,44.78200,-0.74%,2272556
2020-12-23,55.02000,55.77000,54.73000,54.75000,44.84800,0.15%,2251621
2020-12-24,54.92000,54.96800,54.33500,54.79000,44.88100,0.07%,1074880
2020-12-28,55.27000,55.77000,54.18000,54.29000,44.47100,-0.91%,3664992
2020-12-29,54.50000,54.82000,53.85000,54.33000,44.50400,0.07%,2221992
2020-12-30,54.35000,55.66000,54.30000,55.47000,45.43800,2.10%,3790040
2020-12-31,55.47000,56.10000,55.11000,55.50000,45.46200,0.05%,2663490
2021-01-04,55.82000,56.12100,53.65000,54.04000,44.26600,-2.63%,4853062
2021-01-05,54.14000,56.17000,54.00000,55.80000,45.70800,3.26%,3112791
2021-01-06,56.95000,59.21000,56.55000,58.43000,47.86200,4.71%,6208448
2021-01-07,59.00000,59.77000,58.10500,58.51000,47.92800,0.14%,4437561
2021-01-08,58.37000,58.86000,57.75000,58.21000,47.68200,-0.51%,4063547
2021-01-11,57.70000,58.95000,57.25000,58.86000,48.21400,1.12%,3455867
2021-01-12,59.32000,61.21000,59.00000,61.04000,50.00000,3.70%,6227116
2021-01-13,60.75000,61.31000,59.66000,60.03000,49.17300,-1.65%,3236261
2021-01-14,60.21000,60.50000,59.42000,59.65000,48.86200,-0.63%,3578778
2021-01-15,58.62000,58.82000,57.13000,57.31000,46.94500,-3.92%,6692942
2021-01-19,57.76000,58.20000,56.33000,57.55000,47.14100,0.42%,4919337
2021-01-20,57.87000,58.63000,57.23000,58.57000,47.97700,1.77%,3724400
2021-01-21,58.51000,58.77000,57.31000,57.56000,47.15000,-1.72%,3442039
2021-01-22,56.99000,57.78500,56.87000,57.50000,47.10000,-0.10%,2621785
2021-01-25,56.86000,57.42000,55.66000,57.23000,46.87900,-0.47%,3682556
2021-01-26,57.89000,58.25000,55.70000,55.74000,45.65900,-2.60%,3060282
2021-01-27,54.64000,55.08000,52.66000,54.39000,44.55300,-2.42%,6283536
2021-01-28,54.14000,54.85000,53.00000,54.38000,44.54500,-0.02%,5817027
2021-01-29,53.85000,54.70500,51.76000,51.90000,42.51300,-4.56%,8895444
2021-02-01,52.39000,52.84000,51.33000,52.75000,43.21000,1.64%,4128319
2021-02-02,53.56000,54.87000,52.87000,54.61000,44.73300,3.53%,5223574
2021-02-03,54.31000,55.39500,54.03900,55.35000,45.33900,1.36%,3984229
2021-02-04,55.47000,56.37000,54.82000,56.34000,46.15000,1.79%,4312347
2021-02-05,56.74000,57.83000,56.44000,57.24000,46.88700,1.60%,3732511
2021-02-08,57.75000,58.26000,57.21000,57.35000,46.97800,0.19%,2543282
2021-02-09,57.50000,57.51500,56.37000,56.60000,46.36300,-1.31%,4205306
2021-02-10,57.00000,58.38000,56.48000,57.67000,47.24000,1.89%,3425742
2021-02-11,57.81000,57.94000,56.69000,57.67000,47.24000,,2326578
2021-02-12,57.56000,58.27000,57.44500,58.15000,47.63300,0.83%,1975051
2021-02-16,58.90000,59.35500,58.54000,58.75000,48.12400,1.03%,4072724
2021-02-17,58.58000,58.91000,57.61000,58.54000,47.95200,-0.36%,3276026
2021-02-18,58.30000,58.66500,57.10000,57.56000,47.15000,-1.67%,3112563
2021-02-19,57.75000,60.53000,57.75000,60.39000,49.46800,4.92%,4037102
2021-02-22,60.62000,62.56000,60.20000,62.48000,51.18000,3.46%,5635660
2021-02-23,62.94000,62.97000,61.51000,62.12000,50.88500,-0.58%,4147279
2021-02-24,62.00000,63.98000,61.94300,63.69000,52.17100,2.53%,4668567
2021-02-25,62.48000,62.83700,61.12500,61.35000,50.82800,-3.67%,3251657
2021-02-26,60.85000,61.05000,58.80000,59.31000,49.13700,-3.33%,6385216
2021-03-01,61.15000,62.27000,60.57000,61.54000,50.98500,3.76%,4084252
2021-03-02,62.21000,64.04000,61.80000,62.73000,51.97100,1.93%,7316038
2021-03-03,62.50000,63.39000,62.01000,62.25000,51.57300,-0.77%,5390315
2021-03-04,62.06000,62.62000,60.09000,61.20000,50.70300,-1.69%,6050394
2021-03-05,62.12000,63.04000,60.75000,62.91000,52.12000,2.79%,3883764
2021-03-08,63.17000,64.27000,62.51000,63.44000,52.55900,0.84%,4437617
2021-03-09,63.67000,63.71000,61.91000,62.26000,51.58100,-1.86%,5823245
2021-03-10,62.62000,64.46000,62.37000,64.09000,53.09800,2.94%,4238456
2021-03-11,64.33000,65.27000,64.22000,64.32000,53.28800,0.36%,3651810
2021-03-12,64.68000,65.05000,63.88000,64.34000,53.30500,0.03%,2690951
2021-03-15,64.07000,64.29000,62.45000,62.90000,52.11200,-2.24%,5361393
2021-03-16,62.69000,63.83000,61.86000,63.18000,52.34400,0.45%,6461643
2021-03-17,63.48000,66.25000,63.18000,66.01000,54.68800,4.48%,5138887
2021-03-18,66.06000,67.27000,64.63000,64.72000,53.62000,-1.95%,4206432
2021-03-19,64.72000,64.80000,62.66000,63.91000,52.94800,-1.25%,6445771
2021-03-22,63.80000,63.80000,62.40000,63.51000,52.61700,-0.63%,4631116
2021-03-23,62.67000,62.68800,60.40000,60.75000,50.33000,-4.35%,5523475
2021-03-24,61.60000,63.42000,61.40300,62.04000,51.39900,2.12%,4322624
2021-03-25,61.47000,63.31000,61.25000,63.24000,52.39300,1.93%,3921150
2021-03-26,63.39000,64.14000,63.09000,63.99000,53.01500,1.19%,4256347
2021-03-29,63.62000,65.12000,63.50000,63.90000,52.94000,-0.14%,3193807
2021-03-30,63.72000,64.79000,63.48000,64.61000,53.52800,1.11%,2605114
2021-03-31,64.27000,64.96000,63.51000,63.94000,52.97300,-1.04%,3643785
2021-04-01,63.95000,64.72000,63.48000,64.60000,53.52000,1.03%,3698904
2021-04-05,65.00000,65.22000,64.25000,64.59000,53.51200,-0.02%,4077851
2021-04-06,64.24000,65.39000,64.13000,64.60000,53.52000,0.02%,3420312
2021-04-07,64.49000,64.97000,63.66000,63.99000,53.01500,-0.94%,2374009
2021-04-08,63.86000,64.03000,62.62000,63.19000,52.35200,-1.25%,3639017
2021-04-09,63.19000,63.56000,62.54000,63.14000,52.31100,-0.08%,3720978
2021-04-12,63.60000,64.15000,63.30000,63.79000,52.84900,1.03%,3143842
2021-04-13,63.59000,63.68000,62.45000,63.31000,52.45100,-0.75%,4471855
2021-04-14,63.59000,64.78000,63.36000,64.24000,53.22200,1.47%,4234458
2021-04-15,64.88000,64.92000,63.80000,64.57000,53.49500,0.51%,2632733
2021-04-16,65.27000,65.51000,64.26000,64.68000,53.58600,0.17%,3698844
2021-04-19,64.80000,65.04000,63.94000,64.55000,53.47900,-0.20%,2566584
2021-04-20,64.00000,64.05000,62.28000,62.48000,51.76400,-3.21%,4532442
2021-04-21,62.46000,65.02000,62.37500,64.82000,53.70200,3.75%,4283535
2021-04-22,64.00000,64.05000,60.72000,60.93000,50.48000,-6.00%,12028871
2021-04-23,61.10000,62.49000,60.45000,62.11000,51.45700,1.94%,5683494
2021-04-26,62.36000,62.82000,61.93000,62.20000,51.53200,0.14%,4871606
2021-04-27,62.27000,62.85000,61.72000,62.65000,51.90500,0.72%,3781310
2021-04-28,63.03000,64.06500,62.70000,63.31000,52.45100,1.05%,5584337
2021-04-29,63.82000,64.69000,63.43500,64.06000,53.07300,1.18%,4366020
2021-04-30,63.45000,63.71000,62.30000,62.50000,51.78000,-2.44%,4932315
2021-05-03,63.18000,65.03500,63.12000,64.55000,53.47900,3.28%,6328101
2021-05-04,64.25000,66.27000,63.80000,66.22000,54.86200,2.59%,7367207
2021-05-05,66.49000,68.23500,66.14000,68.07000,56.39500,2.79%,7467100
2021-05-06,68.02000,69.09000,67.17000,69.04000,57.19900,1.43%,4670553
2021-05-07,68.35000,69.32000,67.78000,69.04000,57.19900,,5174923
2021-05-10,69.75000,70.60000,68.66000,68.73000,56.94200,-0.45%,5038957
2021-05-11,67.84000,68.90000,67.20000,68.57000,56.80900,-0.23%,5693429
2021-05-12,68.75000,69.10000,67.40000,67.60000,56.00600,-1.41%,4886215
2021-05-13,67.46000,68.60000,67.32000,68.08000,56.40300,0.71%,3068440
2021-05-14,68.50000,70.04000,68.37000,69.83000,57.85300,2.57%,4817174
2021-05-17,69.58000,71.08000,69.47000,70.91000,58.74800,1.55%,3607502
2021-05-18,71.00000,71.38000,69.51000,69.53000,57.60500,-1.95%,3523761
2021-05-19,68.50000,68.91000,67.27000,68.55000,56.79300,-1.41%,4398488
2021-05-20,68.46000,68.72000,67.86000,68.26000,56.55200,-0.42%,3126454
2021-05-21,68.68000,69.60000,68.55000,68.83000,57.02500,0.84%,3855720
2021-05-24,69.59000,70.01000,69.09500,69.55000,57.62100,1.05%,3420090
2021-05-25,69.46000,70.45000,68.96000,69.04000,57.19900,-0.73%,4419444
2021-05-26,68.83000,69.64000,68.21000,69.57000,57.63800,0.77%,6059237
2021-05-27,69.32000,69.96000,68.24000,68.66000,57.46400,-1.31%,6256635
2021-05-28,69.08000,69.17000,67.71000,68.42000,57.26300,-0.35%,3815179
2021-06-01,69.17000,70.53000,68.85000,70.41000,58.92800,2.91%,4139082
2021-06-02,70.32000,70.32000,68.86000,68.95000,57.70600,-2.07%,4797772
2021-06-03,69.35000,70.70000,68.44100,70.61000,59.09600,2.41%,4322464
2021-06-04,71.00000,71.14000,69.88000,70.37000,58.89500,-0.34%,3041943
2021-06-07,70.37000,70.47000,68.89000,69.24000,57.94900,-1.61%,2804113
2021-06-08,69.02000,69.72000,68.31000,69.38000,58.06600,0.20%,3469512
2021-06-09,69.25000,69.51000,68.47000,68.84000,57.61400,-0.78%,3379374
2021-06-10,69.99000,70.17000,67.95000,67.99000,56.90300,-1.23%,4022011
2021-06-11,68.47000,69.02000,67.84000,68.00000,56.91100,0.01%,2726116
2021-06-14,67.83000,68.18000,66.63000,66.96000,56.04100,-1.53%,3712815
2021-06-15,66.91000,67.42500,66.44000,67.22000,56.25900,0.39%,3255199
2021-06-16,67.01000,67.12000,65.20000,65.59000,54.89400,-2.42%,5417533
2021-06-17,65.77000,65.80000,62.33000,63.54000,53.17900,-3.13%,5696094
2021-06-18,62.55000,63.05000,61.88000,61.98000,51.87300,-2.46%,8745303
2021-06-21,63.14000,63.94900,62.79000,63.11000,52.81900,1.82%,5260165
2021-06-22,63.46000,63.82000,62.68000,63.50000,53.14500,0.62%,4019107
2021-06-23,64.00000,64.27000,63.10000,63.15000,52.85200,-0.55%,3254512
2021-06-24,63.78000,63.83000,62.76000,63.11000,52.81900,-0.06%,4253923
2021-06-25,63.25000,63.87000,63.11000,63.29000,52.96900,0.29%,4259730
2021-06-28,63.30000,63.30000,62.17000,62.90000,52.64300,-0.62%,2727034
2021-06-29,63.28000,63.81000,62.58000,62.98000,52.71000,0.13%,2653142
2021-06-30,62.85000,63.62000,62.75000,63.28000,52.96100,0.48%,3356526
2021-07-01,64.22000,64.42000,63.42000,63.50000,53.14500,0.35%,3324926
2021-07-02,63.33000,63.77000,62.80000,63.51000,53.15300,0.02%,3173209
2021-07-06,63.40000,63.45000,61.40500,61.93000,51.83100,-2.49%,3727013
2021-07-07,61.70000,62.49000,61.09400,62.25000,52.09900,0.52%,3424426
2021-07-08,61.00000,62.02000,60.65000,61.41000,51.39600,-1.35%,4251323
2021-07-09,62.23000,63.67000,62.10000,63.08000,52.79400,2.72%,5063232
2021-07-12,62.56000,63.60000,61.97500,63.22000,52.91100,0.22%,3100367
2021-07-13,63.42000,63.69000,62.32000,62.70000,52.47600,-0.82%,3074497
2021-07-14,62.94000,63.64500,62.17000,62.32000,52.15800,-0.61%,2571796
2021-07-15,61.80000,62.72000,61.69000,61.91000,51.81400,-0.66%,2745836
2021-07-16,61.30000,61.72000,59.80000,60.01000,50.22400,-3.07%,6961324
2021-07-19,58.14000,58.48000,57.05500,57.79000,48.36600,-3.70%,7815369
2021-07-20,58.14000,59.19000,57.62800,58.62000,49.06100,1.44%,6771667
2021-07-21,59.52000,60.05000,59.05500,59.73000,49.99000,1.89%,7428270
2021-07-22,58.56000,60.89000,58.00000,60.48000,50.61800,1.26%,7111276
2021-07-23,60.84000,61.28000,59.80000,60.11000,50.30800,-0.61%,4690527
2021-07-26,60.20000,62.04000,60.20000,62.01000,51.89800,3.16%,6534277
2021-07-27,61.51000,62.42000,60.86000,61.95000,51.84800,-0.10%,3568528
2021-07-28,61.83000,62.30000,61.06000,61.87000,51.78100,-0.13%,4113699
2021-07-29,62.44000,62.93000,62.01000,62.60000,52.39200,1.18%,3661466
2021-07-30,62.49000,63.22500,61.66500,62.16000,52.02400,-0.70%,4646993
2021-08-02,62.30000,63.59000,61.19000,61.22000,51.23700,-1.51%,3714490
2021-08-03,61.15000,62.27000,60.15500,62.23000,52.08200,1.65%,4819652
2021-08-04,61.74000,62.20000,60.98000,60.99000,51.04400,-1.99%,3340099
2021-08-05,61.29000,61.80000,60.90000,61.00000,51.05300,0.02%,3037315
2021-08-06,61.61000,62.37000,61.55000,62.00000,51.89000,1.64%,3142752
2021-08-09,61.72000,62.22500,61.36000,61.82000,51.73900,-0.29%,3178247
2021-08-10,62.02000,63.57000,61.94000,63.12000,52.82700,2.10%,3559953
2021-08-11,63.42000,64.30000,63.22000,64.24000,53.76400,1.77%,3583605
2021-08-12,64.36000,64.62000,63.30300,64.01000,53.57200,-0.36%,3581677
2021-08-13,63.97000,64.10000,63.35000,63.69000,53.30400,-0.50%,2384288
2021-08-16,63.20000,63.59500,62.14000,63.32000,52.99400,-0.58%,3163519
2021-08-17,62.69000,62.87500,61.14000,62.31000,52.14900,-1.60%,3974459
2021-08-18,61.91000,62.83000,61.71000,61.88000,51.78900,-0.69%,4573993
2021-08-19,61.04000,61.39000,60.15000,60.55000,50.67600,-2.15%,3981572
2021-08-20,60.41000,61.11000,60.32000,60.89000,50.96100,0.56%,3203679
2021-08-23,61.50000,62.42000,61.46000,62.06000,51.94000,1.92%,3440001
2021-08-24,62.46000,63.53000,62.46000,63.26000,52.94400,1.93%,2896124
2021-08-25,63.30000,64.18000,62.82000,63.87000,53.45500,0.96%,3246877
2021-08-26,63.84000,64.56000,63.47000,63.65000,53.27100,-0.34%,3618463
2021-08-27,64.19000,65.85500,64.12000,65.38000,54.71900,2.72%,5348664
2021-08-30,65.00000,65.32800,63.95000,63.98000,54.13300,-2.14%,3925138
2021-08-31,63.70000,63.88000,62.69000,62.90000,53.21900,-1.69%,5449999
2021-09-01,62.83000,63.00000,61.81000,62.54000,52.91400,-0.57%,3949213
2021-09-02,62.76000,63.36000,62.42000,62.62000,52.98200,0.13%,3414738
2021-09-03,62.45000,62.82500,61.67000,62.12000,52.55900,-0.80%,3690597
2021-09-07,61.98000,62.30000,61.64000,61.87000,52.34700,-0.40%,2514731
2021-09-08,61.83000,62.11000,60.51000,60.69000,51.34900,-1.91%,4628973
2021-09-09,60.25000,61.19000,60.07000,60.28000,51.00200,-0.68%,4439095
2021-09-10,60.85000,61.44000,60.34000,60.41000,51.11200,0.22%,4093257
2021-09-13,61.27000,61.59000,60.21500,60.72000,51.37400,0.51%,4549217
2021-09-14,61.24000,61.30000,59.52200,59.65000,50.46900,-1.76%,4493572
2021-09-15,59.75000,60.67000,59.67000,60.20000,50.93400,0.92%,5167759
2021-09-16,60.14000,60.32000,59.07000,59.47000,50.31700,-1.21%,4650841
2021-09-17,58.80000,59.17000,57.47000,57.75000,48.86200,-2.89%,9625499
2021-09-20,56.26000,57.13000,55.31000,56.18000,47.53300,-2.72%,7683867
2021-09-21,56.59000,56.86000,55.21000,55.53000,46.98300,-1.16%,6156370
2021-09-22,56.26000,56.98000,56.25500,56.30000,47.63500,1.39%,6823824
2021-09-23,56.77000,58.04500,56.60000,57.43000,48.59100,2.01%,7814123
2021-09-24,57.20000,57.34000,56.74000,56.81000,48.06600,-1.08%,7964986
2021-09-27,56.88000,60.38000,56.88000,59.69000,50.50300,5.07%,12373976
2021-09-28,60.15000,60.64500,59.14000,59.46000,50.30800,-0.39%,6681760
2021-09-29,59.46000,59.60000,58.77000,58.82000,49.76700,-1.08%,4578945
2021-09-30,58.92000,59.17000,57.55000,57.56000,48.70100,-2.14%,4929915
2021-10-01,57.67000,59.01000,57.25000,58.58000,49.56400,1.77%,6925256
2021-10-04,58.58000,59.00000,57.68000,58.24000,49.27600,-0.58%,5652962
2021-10-05,58.26000,59.44500,58.10000,59.10000,50.00400,1.48%,5646408
2021-10-06,58.36000,58.57000,56.30000,57.16000,48.36200,-3.28%,8699078
2021-10-07,57.89000,59.47000,57.79000,58.51000,49.50500,2.36%,7235870
2021-10-08,58.81000,59.29000,58.40000,58.71000,49.67400,0.34%,4260182
2021-10-11,59.25000,59.78000,58.21000,58.23000,49.26800,-0.82%,4139030
2021-10-12,58.02000,58.37000,57.50000,57.74000,48.85300,-0.84%,5443834
2021-10-13,57.92000,58.05000,56.65000,56.91000,48.15100,-1.44%,7691227
2021-10-14,57.43000,58.78000,57.14000,58.74000,49.69900,3.22%,6430634
2021-10-15,59.47000,59.73000,58.84000,58.96000,49.88500,0.37%,4288162
2021-10-18,57.70000,59.39000,57.60000,58.95000,49.87700,-0.02%,4660432
2021-10-19,59.09000,59.27000,58.54000,59.19000,50.08000,0.41%,3650874
2021-10-20,59.16000,60.60800,58.94100,59.89000,50.67200,1.18%,5875321
2021-10-21,60.07000,61.17000,57.96000,59.26000,50.13900,-1.05%,8916567
2021-10-22,59.64000,60.19000,58.38000,58.40000,49.41200,-1.45%,5889477
2021-10-25,59.24000,59.53500,58.61000,58.71000,49.67400,0.53%,6293204
2021-10-26,58.71000,59.76000,58.18000,58.71000,49.67400,,6875227
2021-10-27,58.58000,58.58000,55.90000,56.00000,47.38100,-4.62%,11512727
2021-10-28,56.25000,56.86000,56.21000,56.57000,47.86300,1.02%,5974358
2021-10-29,56.13000,56.65000,55.66000,55.97000,47.35600,-1.06%,5894889
2021-11-01,56.01000,57.98000,56.01000,57.44000,48.59900,2.63%,7430780
2021-11-02,57.64000,58.74000,57.24000,58.47000,49.47100,1.79%,5888642
2021-11-03,58.49000,59.58500,58.09000,59.05000,49.96100,0.99%,6234335
2021-11-04,59.00000,59.01500,56.79500,57.17000,48.37100,-3.18%,9047906
2021-11-05,57.24000,58.74500,57.24000,58.31000,49.33500,1.99%,4979097
2021-11-08,58.93000,59.68000,58.29500,58.57000,49.55500,0.45%,4894141
2021-11-09,58.54000,59.12000,58.39500,58.79000,49.74200,0.38%,4399351
2021-11-10,58.84000,59.29000,58.49000,58.76000,49.71600,-0.05%,5104029
2021-11-11,59.08000,59.98000,59.02000,59.68000,50.49500,1.57%,4140414
2021-11-12,59.79000,60.55000,59.46000,60.06000,50.81600,0.64%,3464020
2021-11-15,60.50000,60.82000,59.78000,59.92000,50.69800,-0.23%,3470443
